Country,Year,Gender,State Name,Type Of Area,Status Of Employment,"Percentage Distribution Of Workers (UOM:%(Percentage)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,"Self-Employed own account worker, employer",54.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,All self employed,59.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,Casual labour,25.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,Regular wage/salary,15.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,Self-Employed helper in hoursehold enterprise,6.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,"Self-Employed own account worker, employer",52.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,All self employed,45.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,Casual labour,13.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,Regular wage/salary,40.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,Self-Employed helper in hoursehold enterprise,4.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,"Self-Employed own account worker, employer",41.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Odisha,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,All self employed,25.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,Casual labour,50.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,Regular wage/salary,24.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,Self-Employed helper in hoursehold enterprise,0.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,"Self-Employed own account worker, employer",25.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,All self employed,30.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,Casual labour,35.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,Regular wage/salary,34.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,Self-Employed helper in hoursehold enterprise,1.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,"Self-Employed own account worker, employer",29.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,All self employed,32.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,Casual labour,27.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,Regular wage/salary,39.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,Self-Employed helper in hoursehold enterprise,1.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,"Self-Employed own account worker, employer",31.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Puduchery,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,All self employed,50.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,Casual labour,27.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,Regular wage/salary,22.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,Self-Employed helper in hoursehold enterprise,7.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,"Self-Employed own account worker, employer",42.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,All self employed,47.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,Casual labour,21.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,Regular wage/salary,31.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,Self-Employed helper in hoursehold enterprise,6.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,"Self-Employed own account worker, employer",40.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,All self employed,42.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,Casual labour,11.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,Regular wage/salary,45.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,Self-Employed helper in hoursehold enterprise,5.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,"Self-Employed own account worker, employer",37.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Punjab,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,All self employed,64.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,Casual labour,19.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,Regular wage/salary,15.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,Self-Employed helper in hoursehold enterprise,10.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,"Self-Employed own account worker, employer",54.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,All self employed,60.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,Casual labour,17.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,Regular wage/salary,22.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,Self-Employed helper in hoursehold enterprise,9.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,"Self-Employed own account worker, employer",50.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,All self employed,45.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,Casual labour,10.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,Regular wage/salary,43.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,Self-Employed helper in hoursehold enterprise,7.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,"Self-Employed own account worker, employer",38.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Rajasthan,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,All self employed,71.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,Casual labour,3.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,Regular wage/salary,25.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,Self-Employed helper in hoursehold enterprise,10.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,"Self-Employed own account worker, employer",61.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,All self employed,63.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,Casual labour,5.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,Regular wage/salary,31.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,Self-Employed helper in hoursehold enterprise,8.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,"Self-Employed own account worker, employer",54.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,All self employed,44.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,Casual labour,8.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,Regular wage/salary,46.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,Self-Employed helper in hoursehold enterprise,5.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,"Self-Employed own account worker, employer",39.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Sikkim,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,All self employed,35.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,Casual labour,40.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,Regular wage/salary,24.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,Self-Employed helper in hoursehold enterprise,2.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,"Self-Employed own account worker, employer",33.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,All self employed,32.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,Casual labour,32.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,Regular wage/salary,35.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,Self-Employed helper in hoursehold enterprise,2.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,"Self-Employed own account worker, employer",30.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,All self employed,29.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,Casual labour,22.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,Regular wage/salary,48.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,Self-Employed helper in hoursehold enterprise,2.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,"Self-Employed own account worker, employer",27.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tamilnadu,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,All self employed,59.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,Casual labour,25.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,Regular wage/salary,14.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,Self-Employed helper in hoursehold enterprise,7.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,"Self-Employed own account worker, employer",52.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,All self employed,47.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,Casual labour,20.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,Regular wage/salary,32.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,Self-Employed helper in hoursehold enterprise,5.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,"Self-Employed own account worker, employer",42.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,All self employed,30.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,Casual labour,12.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,Regular wage/salary,57.7
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,Self-Employed helper in hoursehold enterprise,2.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,"Self-Employed own account worker, employer",27.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Telangana,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,All self employed,57.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,Casual labour,24.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,Regular wage/salary,18.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,Self-Employed helper in hoursehold enterprise,2.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,"Self-Employed own account worker, employer",55.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,All self employed,54.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,Casual labour,23.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,Regular wage/salary,22.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,Self-Employed helper in hoursehold enterprise,2.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,"Self-Employed own account worker, employer",52.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,All self employed,40.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,Casual labour,19.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,Regular wage/salary,40.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,Self-Employed helper in hoursehold enterprise,1.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,"Self-Employed own account worker, employer",38.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Tripura,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,All self employed,65.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,Casual labour,25.5
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,Regular wage/salary,9.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,Self-Employed helper in hoursehold enterprise,12.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,"Self-Employed own account worker, employer",52.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,All self employed,61.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,Casual labour,22.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,Regular wage/salary,15.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,Self-Employed helper in hoursehold enterprise,11.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,"Self-Employed own account worker, employer",50.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,All self employed,49.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,Casual labour,12.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,Regular wage/salary,37.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,Self-Employed helper in hoursehold enterprise,8.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,"Self-Employed own account worker, employer",41.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttar Pradesh,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,All self employed,63.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,Casual labour,13.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,Regular wage/salary,23.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,Self-Employed helper in hoursehold enterprise,7.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,"Self-Employed own account worker, employer",55.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,All self employed,56.2
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,Casual labour,12.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,Regular wage/salary,30.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,Self-Employed helper in hoursehold enterprise,6.3
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,"Self-Employed own account worker, employer",49.9
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,All self employed,40.0
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,Casual labour,12.4
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,Regular wage/salary,47.6
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,Self-Employed helper in hoursehold enterprise,3.8
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,"Self-Employed own account worker, employer",36.1
India,"Agriculture Year (Jul - Jun), 2017",Male,Uttarakhand,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,All self employed,49.0
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,Casual labour,38.8
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,Regular wage/salary,12.2
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,Self-Employed helper in hoursehold enterprise,6.9
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,"Self-Employed own account worker, employer",42.1
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,All self employed,46.1
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,Casual labour,33.1
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,Regular wage/salary,20.7
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,Self-Employed helper in hoursehold enterprise,5.6
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,"Self-Employed own account worker, employer",40.5
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Rural + Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,All self employed,39.3
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,Casual labour,19.3
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,Regular wage/salary,41.4
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,Self-Employed helper in hoursehold enterprise,2.6
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,"Self-Employed own account worker, employer",36.7
India,"Agriculture Year (Jul - Jun), 2017",Male,West Bengal,Urban,all,100.0
India,"Agriculture Year (Jul - Jun), 2017",Persons,All India,Rural,All self employed,57.8
India,"Agriculture Year (Jul - Jun), 2017",Persons,All India,Rural,Casual labour,29.1
India,"Agriculture Year (Jul - Jun), 2017",Persons,All India,Rural,Regular wage/salary,13.1
India,"Agriculture Year (Jul - Jun), 2017",Persons,All India,Rural,Self-Employed helper in hoursehold enterprise,16.9
